Time,PupilDilation,Respiration,HeartRate
12325,1298,-407.2,6138
12326,1297.5,-416.8,6206.2
12327,1299.6,-421.2,6785.8
12328,1299.3,-427.4,6479
12329,1301.9,-435.8,6547.2
12330,1299.7,-447.8,7195
12331,1302.6,-449.8,7467.8
12332,1305.4,-432.4,7126.8
12333,1300.9,-367,6854
12334,1300.5,-285.2,7195
12335,1305.7,-169.8,7502
12336,1306.1,13.4,7467.8
12337,1303.9,332,7195
12338,1309.6,514.6,7536
12339,1310.8,683.4,7843
12340,1312.1,847.6,7877
12341,1311,1030.2,8184.6
12342,1314.1,1085.2,8159.4
12343,1318,1111.4,7814.6
12344,1319.7,1107.8,7221.6
12345,1316.5,1062,6746.4
12346,1321.1,1014.8,6552
12347,1320.3,957.8,6530.4
12348,1326.2,882,6240
12349,1326.8,760,5384
12350,1326.4,689.8,5431.2
12351,1332.4,605.2,5158.4
12352,1332.5,480.2,4697.6
12353,1330.4,411.6,4593
12354,1333.1,345.2,4785.8
12355,1335.2,269.2,4569
12356,1333.1,157.6,4569
12357,1336.2,95.8,4569
12358,1337.1,35,4569
12359,1342.4,-35.8,4520.8
12360,1336.1,-137.4,4088
12361,1344.3,-188.2,4088
12362,1346.5,-232.4,4088
12363,1346.3,-272.6,4064
12364,1348.2,-317.8,3872
12365,1348.8,-330,4064
12366,1351.4,-333.8,3823.8
12367,1350.2,-330.2,3558.8
12368,1355.6,-317,3126
12369,1358.1,-306.6,3126
12370,1360.4,-291.6,3053.8
12371,1361.2,-267.4,2380.8
12372,1369.2,-254.6,2212
12373,1367.7,-242.4,2621
12374,1365.6,-228,2380.8
12375,1365.4,-210.6,2164
12376,1365.7,-204.4,2188
12377,1369.3,-202.4,2380.8
12378,1369.6,-207.8,2140
12379,1367.9,-226,1948
12380,1368.3,-241.2,2164
12381,1370.9,-257.2,2188
12382,1372.4,-275.6,2332.8
12383,1376,-300.6,1731
12384,1376.1,-312.8,2164
12385,1371.5,-321.2,2140
12386,1375.2,-328.6,1899.8
12387,1376.8,-340,1683
12388,1377.8,-344.6,1659
12389,1379.6,-348.2,1443
12390,1379.9,-353.4,1418.8
12391,1379.2,-355.2,1226
12392,1379.9,-356.4,1467
12393,1381.4,-359.6,1634.8
12394,1383,-367.4,1226
12395,1383,-374.6,1467
12396,1381.2,-381.6,1659
12397,1381.3,-376.4,1418.8
12398,1381.4,-334.8,1202
12399,1384.4,-272,1226
12400,1382.8,-175.6,1418.8
12401,1382.4,-12.6,1129.8
12402,1383.4,285.6,481
12403,1381,467.4,505
12404,1382.7,641.4,721
12405,1387.6,820.2,721
12406,1387,1032.4,745
12407,1388.2,1103.8,962
12408,1386.5,1146.8,937.8
12409,1385.7,1157.6,745
12410,1383,1132.6,986
12411,1384.4,1093,1178
12412,1388.9,1028,937.8
12413,1384.4,913.8,697
12414,1380.9,842.4,505
12415,1384.8,769,721
12416,1384.4,680,672.8
12417,1380.5,550.4,264
12418,1377.3,482.8,505
12419,1381.1,417.4,697
12420,1380.1,342.8,481
12421,1374.8,233.6,481
12422,1430.7,172,481
12423,1315.7,111.8,481
12424,1276,39.6,456.8
12425,,-64.4,264
12426,,-115,481
12427,,-165,456.8
12428,,-226.2,264
12429,,-251.2,481
12430,,-271,481
12431,,-286.4,456.8
12432,,-300.6,240
12433,,-302.6,240
12434,1401,-300,240
12435,1401.3,-292.8,216
12436,1446,-277.6,-24
12437,1454.2,-265.4,-216
12438,1425.4,-253,0
12439,1356.1,-242.2,-48
12440,1346.5,-230.4,-456.8
12441,1345.5,-228.4,-216
12442,1341.8,-231.6,0
12443,1338.4,-242,0
12444,1336.8,-260.4,24
12445,1336.7,-272.2,240
12446,1333.8,-285.2,192
12447,1332.4,-304,-264
12448,1335.2,-314.2,-432.8
12449,1337.5,-325.6,24
12450,1334.6,-341.6,192
12451,1339.3,-367,-216
12452,1337.5,-381,0
12453,1337.7,-390.4,0
12454,1338.3,-397,-24
12455,1335.9,-401.2,-264
12456,1339,-402,-432.8
12457,1339.3,-402.4,24
12458,1342.8,-406.6,216
12459,1344.6,-418.4,0
12460,1344,-424.8,24
12461,1344.6,-426.6,216
12462,1339,-407,-48
12463,1343,-335.4,-456.8
12464,1341.8,-250.8,-216
12465,1338.6,-101,-72
12466,1341.5,178.8,-721
12467,1343.1,358.2,-697
12468,1341.3,537.2,-456.8
12469,1336.9,730.4,-288
12470,1335.6,975.8,-721
12471,1337.4,1069,-648.8
12472,1340.2,1132.8,0
12473,1336.1,1164.8,-48
12474,1338.6,1162,-481
12475,1333.5,1129,-481
12476,1332.6,1082,-481
12477,1333.4,1010.8,-505
12478,1334.1,887.4,-721
12479,1334,814,-697
12480,1331.1,739,-505
12481,1327.8,649.4,-745
12482,1327.6,516.6,-937.8
12483,1328.8,445.8,-697
12484,1329.5,367.8,-529
12485,1331.8,254.4,-962
12486,1330.5,191.8,-962
12487,1329.3,130,-937.8
12488,1326.7,51.8,-721
12489,1330.6,-65.4,-745
12490,1332.7,-126.4,-962
12491,1331.4,-181.8,-962
12492,1335.5,-235.8,-986
12493,1334.1,-299.4,-1178
12494,1331.8,-320.2,-913.8
12495,1333,-334.8,-505
12496,1333.9,-343,-745
12497,1331.3,-346.8,-962
12498,1329.2,-345.6,-937.8
12499,1332.4,-343.2,-721
12500,1327.9,-336,-745
12501,1329.9,-317.4,-937.8
12502,1328,-303.8,-697
12503,1334.9,-285.4,-505
12504,1331.3,-261,-745
12505,1335.8,-252.2,-962
12506,1335.2,-249.6,-937.8
12507,1333.9,-256,-769
12508,1336.3,-274.6,-1202
12509,1337.8,-287.8,-1178
12510,1341.2,-300.8,-962
12511,1341.4,-310.2,-986
12512,1337.9,-319.6,-1202
12513,1337.8,-323,-1202
12514,1338.2,-328.8,-1202
12515,1338.1,-341.6,-1226
12516,1338.2,-367.2,-1418.8
12517,1339.4,-382.8,-1178
12518,1336.2,-396.4,-986
12519,1376,-408.8,-1202
12520,1258,-420.4,-1202
12521,,-421.6,-1178
12522,,-419.6,-962
12523,,-418.8,-986
12524,,-423.6,-1202
12525,,-431.8,-1178
12526,,-438,-1034
12527,,-428.4,-1683
12528,,-394.4,-1659
12529,,-329.6,-1443
12530,,-198,-1467
12531,,70.8,-1659
12532,,257,-1443
12533,,451.4,-1418.8
12534,,670.8,-1250
12535,,958.2,-1707
12536,,1072.4,-1875.8
12537,,1152.4,-1418.8
12538,,1197.4,-1250
12539,,1205.6,-1659
12540,,1176,-1418.8
12541,1380.4,1121.6,-1226
12542,1408.4,1018.6,-1443
12543,1452.2,950.8,-1443
12544,1462.7,879.4,-1418.8
12545,1414.6,791.4,-1250
12546,1356.3,657.8,-1683
12547,1352.3,582,-1683
12548,1344.8,507.6,-1659
12549,1337.3,422.2,-1491
12550,1335.9,297.8,-1899.8
12551,1330.3,231.8,-1683
12552,1337.7,166.2,-1659
12553,1329.7,89.6,-1467
12554,1327.6,-23.8,-1707
12555,1329.3,-82.2,-1924
12556,1325.1,-137.8,-1899.8
12557,1323.4,-197.8,-1707
12558,1323.1,-270.8,-1899.8
12559,1325,-298.4,-1634.8
12560,1323.3,-320.6,-1226
12561,1324.5,-339.6,-1467
12562,1319,-342.2,-1683
12563,1317,-342.2,-1659
12564,1317.6,-337.2,-1443
12565,1311.4,-329,-1467
12566,1310.7,-323.6,-1683
12567,1307.2,-316.4,-1659
12568,1303.1,-306,-1491
12569,1291.8,-288,-1948
12570,1289.7,-278.6,-2140
12571,1283.4,-272.2,-1924
12572,1281.9,-269.4,-1948
12573,1274.6,-272.4,-2164
12574,1272.1,-279.8,-2140
12575,1266.8,-288.8,-1924
12576,1260.6,-299,-1948
12577,1254.7,-312.4,-2164
12578,1251,-318.8,-2140
12579,1248.8,-325.2,-1924
12580,1241.8,-340.4,-1948
12581,1240.1,-353,-2140
12582,1235,-368.6,-1899.8
12583,1234.2,-389.8,-1683
12584,1228.2,-419.2,-1707
12585,1230.8,-429.4,-1924
12586,1228.6,-435.6,-1924
12587,1225.7,-437.6,-1924
12588,1223,-435.6,-1948
12589,1215.9,-434.4,-2164
12590,1217.7,-436.8,-2115.8
12591,1216.6,-443,-1755.2
12592,1212.8,-455.6,-2380.8
12593,1216.1,-456.4,-2140
12594,1210.6,-444.2,-1924
12595,1211.1,-390,-1948
12596,1210.8,-240,-2188
12597,1207.7,-103.2,-2380.8
12598,1209.6,104.4,-2115.8
12599,1211.4,449,-1731
12600,1211.4,641.2,-2140
12601,1211.7,816.8,-1899.8
12602,1210.4,983,-1683
12603,1210.8,1166.2,-1731
12604,1211.3,1216,-2140
12605,1210,1235.6,-1899.8
12606,1212.3,1220.4,-1707
12607,1208.5,1154.4,-1899.8
12608,1209.6,1094.8,-1659
12609,1209.5,1028,-1418.8
12610,1216.4,943.2,-1274.2
12611,1212.5,813.6,-1899.8
12612,1217,741.8,-1634.8
12613,1218.6,670.8,-1178
12614,1219.4,585.6,-1034
12615,1220,457.8,-1634.8
12616,1221.8,386.6,-1202
12617,1220.5,300,-1178
12618,1221.2,170.2,-986
12619,1223.6,101.8,-1226
12620,1227.3,36.6,-1418.8
12621,1222.6,-36,-1178
12622,1227.5,-138.4,-986
12623,1228.4,-189.6,-1178
12624,1226.5,-236.2,-937.8
12625,1228.9,-281.6,-721
12626,1231.4,-336.2,-745
12627,1233.4,-355.8,-937.8
12628,1231.2,-368,-672.8
12629,1232.9,-370,-264
12630,1234.6,-359.6,-505
12631,1235.9,-347.6,-721
12632,1235.8,-335.8,-697
12633,1237.1,-324.4,-505
12634,1239.7,-313.6,-721
12635,1241.8,-312,-697
12636,1240.2,-312.4,-481
12637,1240.1,-314,-505
12638,1243.6,-314.2,-721
12639,1240.6,-315.4,-697
12640,1244.5,-318.2,-432.8
12641,1250.4,-324,-24
12642,1250.6,-328.8,-264
12643,1249.1,-333.4,-456.8
12644,1250.7,-341.8,-216
12645,1254,-354.6,-24
12646,1254.8,-362.6,-240
12647,1257.4,-370.8,-192
12648,1258,-381.4,240
12649,1261.1,-396.6,240
12650,1258.8,-404.4,240
12651,1258.1,-411.2,240
12652,1262.1,-418,264
12653,1262.5,-427.2,456.8
12654,1265.6,-433.2,240
12655,1266.1,-441.6,288
12656,1269.5,-458,672.8
12657,1273.7,-468,240
12658,1270.7,-476.6,264
12659,1278.5,-470.8,481
12660,1278.3,-426.4,481
12661,1277,-361.4,481
12662,1278.2,-261.2,505
12663,1288.3,-88.6,745
12664,1291.7,228,913.8
12665,1289.6,422.4,481
12666,1291.5,611.8,553
12667,1295.5,810,1178
12668,1300.1,1047.8,962
12669,1297.6,1130,962
12670,1305.7,1178.6,962
12671,1304.2,1191.6,937.8
12672,1303.9,1161.8,745
12673,1310.8,1118.2,962
12674,1313.5,1048.4,986
12675,1315.1,927,1178
12676,1316.2,851.6,962
12677,1320.1,774.6,986
12678,1321,682,1178
12679,1327.2,542.8,937.8
12680,1326,467.4,721
12681,1329,395.2,769
12682,1331.6,313.8,1226
12683,1335.5,196.2,1418.8
12684,1338.2,132.6,1202
12685,1341.8,70,1226
12686,1342.9,-7.6,1467
12687,1346.4,-121.8,1659
12688,1350.7,-179.4,1467
12689,1350.3,-230.2,1707
12690,1352.6,-280.6,1924
12691,1348.2,-339.2,1899.8
12692,1351.5,-358.8,1731
12693,1353.1,-371.4,2164
12694,1359.9,-376.4,2164
12695,1356.9,-372.8,2140
12696,1358.2,-365.8,1899.8
12697,1360.2,-351.2,1707
12698,1360.1,-325.4,1899.8
12699,1361,-312.6,1683
12700,1362,-301.2,1707
12701,1366.3,-292.2,1948
12702,1371.6,-285.6,2140
12703,1370.6,-289.6,1924
12704,1371.2,-298,1948
12705,1368,-309.4,2188
12706,1368.2,-324.4,2405
12707,1368.6,-331.2,2405
12708,1368.4,-337,2429
12709,1365.8,-343.2,2669
12710,1368.5,-353.6,2861.8
12711,1369.6,-361.8,2669
12712,1370.6,-373.6,2934
12713,1369.8,-394.8,3367
12714,1372.6,-408.4,3342.8
12715,1371.8,-419.6,3126
12716,1369.7,-427.4,3174
12717,1367.6,-433,3631
12718,1368.7,-432.8,3823.8
12719,1367.4,-432,3607
12720,1369.9,-434.2,3631
12721,1370.7,-445.6,3823.8
12722,1365.6,-458.4,3607
12723,1364,-469.2,3631
12724,1362.9,-466.2,3872
12725,1359.3,-422.4,4088
12726,1351.2,-351.6,4112
12727,1357.9,-242,4353
12728,1354.9,-57.2,4593
12729,1345.3,274.8,4785.8
12730,1345.6,477.6,4569
12731,1341,702.8,4593
12732,1342.2,994,4810
12733,1358.9,1107.2,4810
12734,1389.1,1186.4,4834
12735,1385.2,1231.4,5050
12736,1374.7,1240,5050
12737,1373.6,1211.4,5074
12738,1384.2,1165.4,5291
12739,1393.9,1091,5315
12740,1396.9,963.4,5531
12741,1393.7,884.8,5507
12742,1393.2,803.8,5315
12743,1392.4,706.2,5507
12744,1395.4,559.2,5266.8
12745,1395.3,480.8,5050
12746,1393,405.4,5098
12747,1396.1,319.6,5555
12748,1390.9,197.2,5772
12749,1391.3,133.4,5747.8
12750,1392.2,58,5579
12751,1394.8,-54,6012
12752,1389.5,-113.4,5988
12753,1392.6,-169.6,5772
12754,1389.7,-229.8,5844
12755,1393.7,-307.4,6469
12756,1391.9,-337.8,6228.8
12757,1398.1,-360,6012
12758,1395,-373.6,6019.2
12759,1393.9,-379.2,6084
12760,1392.9,-374.2,6060.6
12761,1395.2,-364.8,5826.6
12762,1396.9,-351.2,5623
12763,1393.5,-329.6,5641.4
12764,1392.8,-317.6,5254.8
12765,1395.5,-305.6,5482.6
12766,1393.8,-294,5687
12767,1398.8,-286,5664.2
12768,1403.3,-287.2,5482.6
12769,1398.8,-296.6,5732.4
12770,1396.1,-317.6,6164.8
12771,1397.6,-330.6,6370
12772,1390.8,-343.6,6392.6
12773,1393.8,-358.4,6642.4
12774,1395,-378.4,7052
12775,1389.5,-390,7052
12776,1391.1,-400,7052
12777,1385.7,-411.4,7098.2
12778,1381.8,-426.2,7495.2
12779,1380.4,-431.8,7305.4
12780,1379.8,-435.2,7113.8
12781,1377,-435.6,7182
12782,1372.9,-433.6,7581
12783,1375.7,-431.8,7749.6
12784,1375,-431.4,7550.4
12785,1374.7,-434.6,7411.8
12786,1377.6,-442.4,7392.8
12787,1352.4,-449,7086.6
12788,1323.7,-448,7274.8
12789,1318.7,-418.4,7445.6
12790,1322.7,-363.4,7281.6
12791,1317.4,-273,7151.4
12792,1311,-108.8,7344.4
12793,1309.6,204,7656.2
12794,1309.9,405,7515
12795,1308.4,607.6,7515
12796,1310.9,824.2,7517.8
12797,1305.6,1094.6,7559
12798,1303.8,1196,7689.6
12799,1304.6,1264.4,7560
12800,1302.2,1298.6,7561
12801,1297.9,1294.6,7585.4
12802,1297.3,1259.4,7710
12803,1296.4,1209,7560
12804,1291.8,1133,7428.6
12805,1294.5,1006.2,7462
12806,1292.9,931.4,7447.6
12807,1291.2,838,7347.6
12808,1294.6,699,7586.6
12809,1295.7,624.2,7315.8
12810,1294.5,550.6,7111.6
12811,1296,465.2,7261
12812,1292.3,340.6,7492.8
12813,1287.1,273.8,7392
12814,1295.3,208,7392
12815,1294.5,131.4,7419.8
12816,1293.5,21.2,7671
12817,1295.2,-37,7667.2
12818,1297.8,-91.2,7552
12819,1294.4,-149.2,7578
12820,1294.7,-224.2,7812
12821,1299.3,-253.6,7799.4
12822,1295.9,-275.2,7649.4
12823,1294.9,-289.8,7284
12824,1290.5,-296,6951.2
12825,1291.1,-290,6873
12826,1294,-276.6,6887.6
12827,1290.5,-252.2,7020
12828,1289.8,-238.8,7008.2
12829,1290.9,-228.8,6902.6
12830,1291.7,-225.2,6946
12831,1290.2,-232.2,7360
12832,1289,-243.4,7348.4
12833,1286.8,-256.4,7256.4
12834,1291.2,-275.8,7361.6
12835,1290,-301.6,7377
12836,1290.9,-314.2,7377
12837,1289.8,-325.2,7377
12838,1290.6,-338.6,7389.6
12839,1288.9,-359.8,7504
12840,1288.4,-373.4,7504
12841,1289.7,-385.6,7516
12842,1291.3,-401.2,7646.4
12843,1285.2,-424.2,7837
12844,1284.1,-434.6,7749.8
12845,1291.9,-443.8,7869.4
12846,1283.9,-455.8,8050.8
12847,1362.1,-460,7942.4
12848,1377,-465.4,7853.4
12849,1359.8,-475.2,7680.8
12850,1340.9,-493.4,7856.2
12851,1327.6,-498.6,7651
12852,1328.7,-493.8,7574
12853,1350.3,-458.2,7704.4
12854,1371.1,-345.2,7865.6
12855,1408.4,-229.2,7574.4
12856,1374.8,-79.4,7480.2
12857,1314.1,136.8,7429
12858,1305.9,486.2,7609.4
12859,1307.3,673.6,7677.4
12860,1307.5,841.8,7502.6
12861,1309.2,1002,7366.6
12862,1310.8,1177.2,7534.8
12863,1311.6,1227.4,7442.8
12864,1314,1244.6,7379.2
12865,1315.9,1218.8,7562
12866,1319.1,1175.6,7634.8
12867,1319.4,1121.4,7526.6
12868,1323,1042.4,7290
12869,1324.8,912.8,7290
12870,1327.1,836.4,7273
12871,1325.8,758.8,7102.2
12872,1324,667.8,6942
12873,1328.9,532.6,6924.2
12874,1329.5,461.2,6730
12875,1332.5,392.8,6415.2
12876,1328.5,314.8,6318.4
12877,1333.3,201.8,6151.2
12878,1332.2,140.4,6063.2
12879,1333.5,77.4,5975.2
12880,1331.3,3.2,5904.8
12881,1331.2,-102.8,5984
12882,1332.7,-155.4,5966.4
12883,1328.3,-206.8,5799.2
12884,1324.6,-266.4,5702.4
12885,1329.7,-287,5517.6
12886,1326.4,-300.6,5262.4
12887,1324.5,-306.8,5095.2
12888,1325,-304.8,5007.2
12889,1323.4,-298.4,4919.2
12890,1317,-290,4831.2
12891,1316.1,-279.8,4743.2
12892,1315.8,-270.8,4664
12893,1310.4,-270.2,4655.2
12894,1303.9,-271.6,4576
12895,1301.6,-276.8,4593.6
12896,1299.1,-289.6,4743.2
12897,1295,-298,4655.2
12898,1288.1,-307.8,4576
12899,1284.4,-319.8,4593.6
12900,1283,-341.6,4743.2
12901,1283,-354.8,4646.4
12902,1276,-371.8,4470.4
12903,1270.8,-397.6,4312
12904,1269.6,-410.4,4303.2
12905,1266.5,-422.2,4206.4
12906,1260,-435,4065.6
12907,1252.2,-453,4215.2
12908,1251.1,-463,4127.2
12909,1248.4,-473,4039.2
12910,1246.1,-484.4,3968.8
12911,1246.6,-499.4,4039.2
12912,1240.2,-506.2,3960
12913,1235.7,-512,3951.2
12914,1231.9,-514.8,3863.2
12915,1229.3,-506.6,3775.2
12916,1228.9,-485.4,3678.4
12917,1229.1,-442.4,3520
12918,1223.4,-347.2,3528.8
12919,1209.1,-136,3599.2
12920,1209.7,28.6,3511.2
12921,1210.2,253,3414.4
12922,1206.4,601.6,3256
12923,1205.7,780.2,3256
12924,1206,935.6,3229.6
12925,1204.4,1075.8,2983.2
12926,1203.9,1218.4,2904
12927,1202.8,1249.8,2895.2
12928,1201.3,1254.4,2807.2
12929,1204.1,1228.2,2736.8
12930,1198.2,1153.8,2807.2
12931,1196,1096.2,2710.4
12932,1197,1031.8,2543.2
12933,1198.5,951.8,2446.4
12934,1200.7,829.2,2270.4
12935,1197.1,759.8,2103.2
12936,1201,689,2015.2
12937,1202.8,605.2,1936
12938,1204.5,480,1927.2
12939,1206.4,409.8,1830.4
12940,1206.1,324.6,1680.8
12941,1206.9,197.2,1760
12942,1206.9,128.8,1742.4
12943,1206.5,63,1575.2
12944,1207.4,-12.8,1513.6
12945,1208.6,-118.2,1663.2
12946,1205,-168,1584
12947,1208,-211.6,1566.4
12948,1207.8,-253.2,1399.2
12949,1204.3,-300.6,1311.2
12950,1206.5,-312,1214.4
12951,1207.9,-315.6,1038.4
12952,1208.7,-311,880
12953,1207.5,-296.6,862.4
12954,1206.7,-285,695.2
12955,1207.9,-275.4,616
12956,1205.2,-267.6,624.8
12957,1204.8,-262.2,704
12958,1204.3,-264.2,695.2
12959,1201.6,-273.8,589.6
12960,1203.1,-296,352
12961,1201,-311.2,334.4
12962,1198.1,-327.8,158.4
12963,1197.7,-349.2,0
12964,1197.6,-376.8,0
12965,1189.2,-390.6,-17.6
12966,1187.5,-403.2,-184.8
12967,1186.5,-417,-272.8
12968,1183.4,-439.8,-352
12969,1181,-454.2,-352
12970,1177.9,-470.4,-369.6
12971,1178.6,-490.8,-510.4
12972,1175.4,-520.8,-352
12973,1176,-533.6,-360.8
12974,1173.9,-541.2,-457.6
12975,1173.6,-547.4,-598.4
12976,1171.7,-553.8,-448.8
12977,1168.9,-558,-528
12978,1166.3,-562.2,-554.4
12979,1168.2,-559,-783.2
12980,1166.9,-534.2,-712.8
12981,1168.6,-484,-800.8
12982,1167.2,-373.8,-880
12983,1164.5,-138.6,-871.2
12984,1165.2,36.6,-800.8
12985,1166.4,225.8,-888.8
12986,1166.1,451.6,-968
12987,1169.2,762.6,-966.8
12988,1170.2,899.2,-965.6
12989,1165.8,1004,-1052.6
12990,1168.3,1082.6,-1139.6
12991,1169.1,1141,-1218
12992,1173.6,1137,-1226.6
12993,1174.7,1113.8,-1312
12994,1184.6,1064.6,-1357.4
12995,1186.5,970.6,-1190
12996,1185.3,907.6,-1198.4
12997,1186.3,825.8,-1290.2
12998,1186,698.8,-1428
12999,1186.3,628.2,-1427
13000,1191,559.4,-1427.4
13001,1198.1,478.2,-1517.6
13002,1198.3,358.2,-1641.6
13003,1200.9,294.4,-1558.8
13004,1198.4,231.8,-1491.2
13005,1199.5,159.2,-1547
13006,1200.8,52.8,-1522.8
13007,1204.3,-3.2,-1383.2
13008,1205.4,-58.2,-1456
13009,1206.1,-117.6,-1592
13010,1207.5,-199.4,-1519
13011,1205.5,-235.6,-1510
13012,1208,-267,-1518
13013,1209.5,-292.8,-1582
13014,1209.2,-317,-1510
13015,1211.3,-321.4,-1518
13016,1206.2,-321.8,-1597.8
13017,1215.1,-316.4,-1661
13018,1217.5,-313.6,-1597.8
13019,1216.5,-312.4,-1666.8
13020,1221.2,-316.8,-1648
13021,1222.9,-329.8,-1648
13022,1221.1,-339,-1648
13023,1225.5,-349,-1648
13024,1225.9,-361,-1655.8
13025,1230.6,-379,-1719
13026,1225.7,-389.2,-1663.6
13027,1230.1,-400.6,-1820.6
13028,1231.7,-417.4,-1946.2
13029,1234.6,-446.8,-1797.2
13030,1231,-465.6,-1727
13031,1231.2,-483.2,-1741.4
13032,1231.6,-501,-1861.8
13033,1227.9,-523,-1769.8
13034,1229.6,-533,-1759
13035,1231.8,-545.6,-1766.6
13036,1230.2,-566.8,-1826
13037,1231.7,-580.6,-1728.4
13038,1230.5,-593.4,-1668.4
13039,1232.3,-606,-1743.6
13040,1227.1,-618.8,-1812
13041,1225.6,-622.2,-1804.4
13042,1223.7,-623,-1736
13043,1217.6,-623,-1736
13044,1214.7,-623.8,-1720.8
13045,1208.9,-628.2,-1592.6
13046,1204.4,-633.6,-1676
13047,1201,-631.8,-1804.4
13048,1199.1,-606.4,-1728.4
13049,1192.6,-557.4,-1668.4
13050,1188,-477.6,-1743.6
13051,1184.7,-328.6,-1812
13052,1185.3,-36.2,-1804.4
13053,1182.5,158.8,-1743.6
13054,1178.7,393.2,-1819.4
13055,1172.3,725.8,-1879.4
13056,1166.9,879.4,-1812
13057,1169.2,1005.4,-1812
13058,1162.6,1110.4,-1812
13059,1159.6,1208.4,-1796.8
13060,1155.7,1226,-1661
13061,1151.2,1221.6,-1668.4
13062,1150.1,1186.4,-1743.6
13063,1151.5,1103.8,-1812
13064,1148.1,1041.6,-1812
13065,1145.6,973.2,-1819.4
13066,1145.5,883,-1887
13067,1144.9,743.6,-1879.4
13068,1141.7,666.4,-1812
13069,1142.4,589.4,-1827
13070,1146.9,503,-1955.4
13071,1144.6,377.6,-1879.4
13072,1144.6,310.8,-1827
13073,1143.9,231.4,-1963
13074,1147.2,111.6,-1955.4
13075,1145,44.4,-1878.2
13076,1147.6,-22.8,-1800
13077,1146.9,-96.6,-1815
13078,1148.2,-196.2,-1947.4
13079,1149.6,-239.8,-1916.6
13080,1149.9,-272.4,-1850
13081,1150.8,-300.4,-1850
13082,1153,-327.4,-1842.6
13083,1155,-334,-1776
13084,1156.8,-338.4,-1783.4
13085,1155.9,-340.8,-1842.6
13086,1159,-344.6,-1776
13087,1160.6,-347.4,-1776
13088,1163.5,-348.8,-1776
13089,1163.4,-347.4,-1783.4
13090,1165.4,-344.6,-1842.6
13091,1169.8,-342.8,-1783.4
13092,1168.9,-343.8,-1857.4
13093,1172.3,-352.8,-1916.6
13094,1177.3,-362.6,-1850
13095,1178.2,-376.6,-1850
13096,1180.3,-399,-1857.4
13097,1184,-435.2,-1916.6
13098,1185.7,-455.8,-1842.6
13099,1188.5,-474.4,-1776
13100,1188.7,-492.8,-1790.8
13101,1192.1,-513.4,-1909.2
13102,1191.6,-520.2,-1776
13103,1192,-526,-1783.4
13104,1191.7,-532,-1857.4
13105,1194,-541.6,-1924
13106,1201.1,-550.4,-1931.4
13107,1202.4,-562.8,-1990.6
13108,1204,-580,-1931.4
13109,1202.3,-606.6,-1990.6
13110,1204.1,-618.6,-1924
13111,1226,-625.4,-1916.6
13112,1115.5,-626.2,-1850
13113,,-621.8,-1842.6
13114,,-616,-1783.4
13115,,-611.6,-1850
13116,,-610.2,-1850
13117,,-611,-1842.6
13118,,-608.8,-1768.6
13119,,-582.2,-1716.8
13120,1288.6,-492,-1850
13121,1324.4,-389.2,-1842.6
13122,1332.7,-248.4,-1768.6
13123,1241.3,-32.6,-1716.8
13124,1221.9,334.8,-1835.2
13125,1216.1,541.2,-1694.6
13126,1215.1,732.4,-1628
13127,1221.9,920.8,-1628
13128,1221.7,1139.4,-1628
13129,1217.5,1210,-1635.4
13130,1214.8,1247.4,-1709.4
13131,1216.7,1247,-1783.4
13132,1215.1,1213.4,-1835.2
13133,1214.5,1163,-1709.4
13134,1211.8,1087.2,-1790.8
13135,1212.1,960.2,-1909.2
13136,1211.1,881,-1768.6
13137,1208.9,801.4,-1702
13138,1208.7,708.4,-1716.8
13139,1204.6,571,-1842.6
13140,1200.4,496.4,-1776
13141,1197.7,423.8,-1776
13142,1193.7,338.8,-1783.4
13143,1190.1,212.2,-1842.6
13144,1187.2,143.6,-1776
13145,1177.6,77,-1776
13146,1173.7,0.2,-1783.4
13147,1169.2,-110,-1842.6
13148,1169.1,-163.8,-1776
13149,1162.9,-218.4,-1783.4
13150,1159.7,-285.8,-1850
13151,1155.4,-313.4,-1850
13152,1151,-333.8,-1850
13153,1143.9,-347.8,-1850
13154,1136.8,-359.2,-1850
13155,1133.2,-359.2,-1842.6
13156,1128.9,-354.2,-1776
13157,1121.2,-342.6,-1790.8
13158,1116.4,-323,-1916.6
13159,1109.8,-313.4,-1850
13160,1102.2,-306.2,-1857.4
13161,1100.9,-304,-1924
13162,1095.7,-309.8,-1916.6
13163,1094.8,-319.6,-1842.6
13164,1089.3,-333.2,-1776
13165,1084.9,-353,-1783.4
13166,1077.8,-384.4,-1842.6
13167,1074.4,-401.2,-1776
13168,1071.3,-419.4,-1790.8
13169,1066.5,-443.4,-1909.2
13170,1061.2,-455,-1783.4
13171,1050.4,-464.8,-1864.8
13172,1045.7,-475.2,-1990.6
13173,1040.3,-489.4,-1916.6
13174,1039.3,-496.8,-1850
13175,1034.9,-506,-1842.6
13176,1029.5,-518.6,-1776
13177,1024.9,-539.4,-1776
13178,1022.3,-550.8,-1768.6
13179,1015.7,-559.2,-1709.4
13180,1008.1,-564.8,-1783.4
13181,1005.2,-568.4,-1842.6
13182,1006.4,-570.2,-1776
13183,999.1,-571.6,-1783.4
13184,996.1,-576.4,-1857.4
13185,990,-587.6,-1916.6
13186,983.4,-595.8,-1850
13187,980.3,-607.6,-1857.4
13188,973.6,-627,-1916.6
13189,969.5,-630,-1842.6
13190,966.5,-621.6,-1776
13191,967.9,-578,-1783.4
